tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,monh
181,3/20/2020 16:48,3/20/2020 16:51,3205,JC Medical Center,40.71653978,-74.04963791,3276,Marin Light Rail,40.71458404,-74.04281706,40851,Subscriber,1986,1,3
3040,3/20/2020 16:49,3/20/2020 17:39,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42151,Customer,1994,2,3
2450,3/20/2020 16:49,3/20/2020 17:30,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,42414,Customer,1992,2,3
2442,3/20/2020 16:49,3/20/2020 17:29,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,42606,Customer,1989,1,3
134,3/20/2020 16:49,3/20/2020 16:52,3185,City Hall,40.7177325,-74.043845,3276,Marin Light Rail,40.71458404,-74.04281706,42187,Subscriber,1987,1,3
242,3/20/2020 16:49,3/20/2020 16:54,3185,City Hall,40.7177325,-74.043845,3270,Jersey & 6th St,40.72528911,-74.04557168,42210,Subscriber,1983,1,3
3262,3/20/2020 16:50,3/20/2020 17:44,3196,Riverview Park,40.7443187,-74.0439909,3210,Pershing Field,40.74267714,-74.05178863,42636,Subscriber,1956,2,3
1907,3/20/2020 16:50,3/20/2020 17:22,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42168,Subscriber,1977,1,3
2949,3/20/2020 16:50,3/20/2020 17:40,3681,Grand St,40.71517768,-74.03768331,3681,Grand St,40.71517768,-74.03768331,42407,Subscriber,1984,2,3
223,3/20/2020 16:54,3/20/2020 16:58,3270,Jersey & 6th St,40.72528911,-74.04557168,3213,Van Vorst Park,40.71848892,-74.04772663,42210,Subscriber,1983,1,3
3061,3/20/2020 16:54,3/20/2020 17:45,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42296,Customer,1989,1,3
179,3/20/2020 16:55,3/20/2020 16:58,3185,City Hall,40.7177325,-74.043845,3275,Columbus Drive,40.7183552,-74.03891444,42123,Subscriber,1965,1,3
365,3/20/2020 16:55,3/20/2020 17:01,3681,Grand St,40.71517768,-74.03768331,3483,Montgomery St,40.71942,-74.05099,42545,Subscriber,1968,0,3
201,3/20/2020 16:55,3/20/2020 16:59,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,42520,Subscriber,1965,1,3
1358,3/20/2020 16:56,3/20/2020 17:18,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,42219,Subscriber,1958,1,3
1891,3/20/2020 16:56,3/20/2020 17:28,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42538,Subscriber,1983,1,3
2930,3/20/2020 16:56,3/20/2020 17:45,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42298,Customer,1993,2,3
458,3/20/2020 16:57,3/20/2020 17:04,3192,Liberty Light Rail,40.7112423,-74.0557013,3276,Marin Light Rail,40.71458404,-74.04281706,42160,Subscriber,1957,1,3
1375,3/20/2020 16:58,3/20/2020 17:21,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.7177325,-74.043845,42135,Subscriber,1983,1,3
287,3/20/2020 17:00,3/20/2020 17:04,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42234,Subscriber,1994,1,3
327,3/20/2020 17:00,3/20/2020 17:06,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3276,Marin Light Rail,40.71458404,-74.04281706,42224,Customer,1991,1,3
2904,3/20/2020 17:02,3/20/2020 17:50,3268,Lafayette Park,40.71346383,-74.06285852,3268,Lafayette Park,40.71346383,-74.06285852,42121,Subscriber,1968,1,3
502,3/20/2020 17:03,3/20/2020 17:12,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.7183552,-74.03891444,42503,Subscriber,1989,1,3
1317,3/20/2020 17:04,3/20/2020 17:26,3677,Glenwood Ave,40.72755147,-74.07106072,3184,Paulus Hook,40.7141454,-74.0335519,42267,Subscriber,1958,1,3
2113,3/20/2020 17:06,3/20/2020 17:41,3272,Jersey & 3rd,40.72333159,-74.04595256,3213,Van Vorst Park,40.71848892,-74.04772663,42155,Subscriber,1966,1,3
1491,3/20/2020 17:06,3/20/2020 17:31,3267,Morris Canal,40.71241882,-74.03852552,3199,Newport Pkwy,40.7287448,-74.0321082,42401,Subscriber,1994,2,3
104,3/20/2020 17:06,3/20/2020 17:08,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42595,Subscriber,1984,1,3
773,3/20/2020 17:07,3/20/2020 17:20,3267,Morris Canal,40.71241882,-74.03852552,3639,Harborside,40.7192517,-74.034234,42432,Subscriber,1962,2,3
482,3/20/2020 17:08,3/20/2020 17:16,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,42317,Subscriber,1972,1,3
1208,3/20/2020 17:08,3/20/2020 17:28,3199,Newport Pkwy,40.7287448,-74.0321082,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42464,Customer,1969,0,3
5313,3/20/2020 17:09,3/20/2020 18:38,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42182,Customer,1974,1,3
810,3/20/2020 17:09,3/20/2020 17:23,3206,Hilltop,40.7311689,-74.0575736,3195,Sip Ave,40.7308971,-74.06391263,42255,Subscriber,1990,1,3
398,3/20/2020 17:10,3/20/2020 17:16,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,42234,Subscriber,1994,1,3
274,3/20/2020 17:11,3/20/2020 17:16,3280,Astor Place,40.7192822,-74.07126188,3268,Lafayette Park,40.71346383,-74.06285852,42512,Subscriber,1982,1,3
623,3/20/2020 17:12,3/20/2020 17:22,3213,Van Vorst Park,40.71848892,-74.04772663,3639,Harborside,40.7192517,-74.034234,34183,Subscriber,1981,1,3
1158,3/20/2020 17:12,3/20/2020 17:31,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42311,Customer,1969,0,3
2413,3/20/2020 17:15,3/20/2020 17:55,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42224,Subscriber,1987,2,3
3183,3/20/2020 17:15,3/20/2020 18:08,3279,Dixon Mills,40.72163014,-74.04996783,3279,Dixon Mills,40.72163014,-74.04996783,42276,Customer,1969,0,3
69266,3/20/2020 17:15,3/21/2020 12:30,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42549,Customer,1939,1,3
3152,3/20/2020 17:16,3/20/2020 18:08,3279,Dixon Mills,40.72163014,-74.04996783,3279,Dixon Mills,40.72163014,-74.04996783,42316,Customer,1969,0,3
532,3/20/2020 17:16,3/20/2020 17:25,3640,Journal Square,40.73367,-74.0625,3194,McGinley Square,40.72533993,-74.06762213,42436,Subscriber,1984,2,3
2292,3/20/2020 17:17,3/20/2020 17:55,3269,Brunswick & 6th,40.72601173,-74.05038893,3184,Paulus Hook,40.7141454,-74.0335519,42591,Subscriber,1956,2,3
2062,3/20/2020 17:17,3/20/2020 17:52,3192,Liberty Light Rail,40.7112423,-74.0557013,3205,JC Medical Center,40.71653978,-74.04963791,20897,Customer,1969,0,3
260,3/20/2020 17:18,3/20/2020 17:22,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,42441,Subscriber,1967,1,3
901,3/20/2020 17:18,3/20/2020 17:33,3275,Columbus Drive,40.7183552,-74.03891444,3192,Liberty Light Rail,40.7112423,-74.0557013,42569,Customer,1987,2,3
839,3/20/2020 17:18,3/20/2020 17:32,3275,Columbus Drive,40.7183552,-74.03891444,3192,Liberty Light Rail,40.7112423,-74.0557013,42503,Subscriber,1988,2,3
2828,3/20/2020 17:18,3/20/2020 18:05,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42309,Customer,1991,2,3
4770,3/20/2020 17:18,3/20/2020 18:38,3279,Dixon Mills,40.72163014,-74.04996783,3279,Dixon Mills,40.72163014,-74.04996783,42617,Subscriber,1981,1,3
2061,3/20/2020 17:18,3/20/2020 17:53,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42137,Subscriber,1983,1,3
2331,3/20/2020 17:20,3/20/2020 17:58,3278,Monmouth and 6th,40.72568548,-74.04879034,3187,Warren St,40.7211236,-74.03805095,42577,Subscriber,1985,1,3
619,3/20/2020 17:21,3/20/2020 17:31,3192,Liberty Light Rail,40.7112423,-74.0557013,3270,Jersey & 6th St,40.72528911,-74.04557168,42145,Subscriber,1987,1,3
2992,3/20/2020 17:21,3/20/2020 18:11,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42601,Subscriber,1988,2,3
158,3/20/2020 17:21,3/20/2020 17:24,3194,McGinley Square,40.72533993,-74.06762213,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42275,Subscriber,1994,1,3
253,3/20/2020 17:22,3/20/2020 17:26,3269,Brunswick & 6th,40.72601173,-74.05038893,3273,Manila & 1st,40.72165072,-74.04288411,42204,Subscriber,1989,2,3
930,3/20/2020 17:22,3/20/2020 17:38,3192,Liberty Light Rail,40.7112423,-74.0557013,3194,McGinley Square,40.72533993,-74.06762213,42168,Subscriber,1977,1,3
1812,3/20/2020 17:22,3/20/2020 17:53,3198,Heights Elevator,40.74871595,-74.0404433,3196,Riverview Park,40.7443187,-74.0439909,42375,Subscriber,1968,1,3
1815,3/20/2020 17:23,3/20/2020 17:53,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,42255,Subscriber,1990,1,3
1324,3/20/2020 17:23,3/20/2020 17:45,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42221,Customer,1969,0,3
1305,3/20/2020 17:23,3/20/2020 17:45,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42364,Customer,1969,0,3
2483,3/20/2020 17:24,3/20/2020 18:05,3269,Brunswick & 6th,40.72601173,-74.05038893,3269,Brunswick & 6th,40.72601173,-74.05038893,42438,Subscriber,1986,1,3
1552,3/20/2020 17:26,3/20/2020 17:52,3184,Paulus Hook,40.7141454,-74.0335519,3185,City Hall,40.7177325,-74.043845,42267,Subscriber,1958,1,3
220,3/20/2020 17:27,3/20/2020 17:31,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,42408,Customer,1969,0,3
2011,3/20/2020 17:28,3/20/2020 18:02,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,42433,Customer,1993,2,3
643,3/20/2020 17:28,3/20/2020 17:39,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,42314,Customer,1969,0,3
1380,3/20/2020 17:29,3/20/2020 17:52,3279,Dixon Mills,40.72163014,-74.04996783,3279,Dixon Mills,40.72163014,-74.04996783,42321,Customer,1993,2,3
548,3/20/2020 17:29,3/20/2020 17:38,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,42128,Subscriber,1980,2,3
384,3/20/2020 17:29,3/20/2020 17:35,3640,Journal Square,40.73367,-74.0625,3210,Pershing Field,40.74267714,-74.05178863,42328,Subscriber,1987,1,3
213,3/20/2020 17:29,3/20/2020 17:33,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.7287448,-74.0321082,42533,Subscriber,1958,1,3
4376,3/20/2020 17:30,3/20/2020 18:43,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42291,Subscriber,1990,1,3
1029,3/20/2020 17:31,3/20/2020 17:48,3212,Christ Hospital,40.73478582,-74.05044364,3272,Jersey & 3rd,40.72333159,-74.04595256,42290,Customer,1969,0,3
1011,3/20/2020 17:31,3/20/2020 17:48,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,42464,Customer,1969,0,3
1719,3/20/2020 17:32,3/20/2020 18:00,3192,Liberty Light Rail,40.7112423,-74.0557013,3213,Van Vorst Park,40.71848892,-74.04772663,42265,Subscriber,1968,1,3
2877,3/20/2020 17:32,3/20/2020 18:20,3281,Leonard Gordon Park,40.74590997,-74.05727148,3694,Jackson Square,40.71113,-74.0789,42122,Subscriber,1971,1,3
353,3/20/2020 17:32,3/20/2020 17:38,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42470,Subscriber,1990,1,3
2386,3/20/2020 17:33,3/20/2020 18:12,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42237,Subscriber,1960,1,3
2385,3/20/2020 17:33,3/20/2020 18:13,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42115,Subscriber,1965,2,3
849,3/20/2020 17:34,3/20/2020 17:48,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,42542,Subscriber,1969,0,3
3100,3/20/2020 17:34,3/20/2020 18:26,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42569,Customer,1969,0,3
3086,3/20/2020 17:34,3/20/2020 18:26,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42503,Subscriber,1988,2,3
1545,3/20/2020 17:34,3/20/2020 18:00,3273,Manila & 1st,40.72165072,-74.04288411,3187,Warren St,40.7211236,-74.03805095,42204,Subscriber,1969,0,3
2657,3/20/2020 17:34,3/20/2020 18:19,3278,Monmouth and 6th,40.72568548,-74.04879034,3272,Jersey & 3rd,40.72333159,-74.04595256,42181,Subscriber,1964,1,3
3462,3/20/2020 17:34,3/20/2020 18:32,3206,Hilltop,40.7311689,-74.0575736,3206,Hilltop,40.7311689,-74.0575736,42568,Customer,1969,0,3
1546,3/20/2020 17:35,3/20/2020 18:00,3273,Manila & 1st,40.72165072,-74.04288411,3187,Warren St,40.7211236,-74.03805095,42380,Subscriber,1969,0,3
321,3/20/2020 17:36,3/20/2020 17:41,3203,Hamilton Park,40.72759597,-74.04424731,3213,Van Vorst Park,40.71848892,-74.04772663,42507,Subscriber,1979,1,3
1488,3/20/2020 17:36,3/20/2020 18:01,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,19976,Customer,1989,1,3
5232,3/20/2020 17:36,3/20/2020 19:03,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42223,Subscriber,1975,1,3
481,3/20/2020 17:37,3/20/2020 17:45,3194,McGinley Square,40.72533993,-74.06762213,3220,5 Corners Library,40.73496102,-74.05950308,42411,Customer,1969,0,3
962,3/20/2020 17:37,3/20/2020 17:53,3678,Fairmount Ave,40.72572614,-74.07195926,3677,Glenwood Ave,40.72755147,-74.07106072,25963,Subscriber,1994,2,3
1725,3/20/2020 17:38,3/20/2020 18:07,3203,Hamilton Park,40.72759597,-74.04424731,3205,JC Medical Center,40.71653978,-74.04963791,42599,Customer,1969,0,3
1732,3/20/2020 17:38,3/20/2020 18:07,3203,Hamilton Park,40.72759597,-74.04424731,3205,JC Medical Center,40.71653978,-74.04963791,42370,Customer,1969,0,3
256,3/20/2020 17:39,3/20/2020 17:43,3184,Paulus Hook,40.7141454,-74.0335519,3276,Marin Light Rail,40.71458404,-74.04281706,42402,Subscriber,1981,1,3
2361,3/20/2020 17:40,3/20/2020 18:19,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,42210,Subscriber,1960,1,3
244,3/20/2020 17:40,3/20/2020 17:44,3639,Harborside,40.7192517,-74.034234,3184,Paulus Hook,40.7141454,-74.0335519,42435,Subscriber,1949,1,3
905,3/20/2020 17:41,3/20/2020 17:56,3279,Dixon Mills,40.72163014,-74.04996783,3202,Newport PATH,40.7272235,-74.0337589,42263,Subscriber,1981,1,3
2617,3/20/2020 17:42,3/20/2020 18:26,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42531,Subscriber,1989,1,3
513,3/20/2020 17:47,3/20/2020 17:55,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,42146,Subscriber,1976,1,3
168,3/20/2020 17:47,3/20/2020 17:50,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42254,Subscriber,1989,0,3
531,3/20/2020 17:48,3/20/2020 17:57,3270,Jersey & 6th St,40.72528911,-74.04557168,3276,Marin Light Rail,40.71458404,-74.04281706,42261,Subscriber,1989,1,3
552,3/20/2020 17:49,3/20/2020 17:58,3268,Lafayette Park,40.71346383,-74.06285852,3185,City Hall,40.7177325,-74.043845,42508,Subscriber,1989,1,3
1511,3/20/2020 17:51,3/20/2020 18:16,3267,Morris Canal,40.71241882,-74.03852552,3192,Liberty Light Rail,40.7112423,-74.0557013,42464,Customer,1969,0,3
682,3/20/2020 17:52,3/20/2020 18:03,3269,Brunswick & 6th,40.72601173,-74.05038893,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42496,Subscriber,1970,1,3
2760,3/20/2020 17:52,3/20/2020 18:38,3205,JC Medical Center,40.71653978,-74.04963791,3192,Liberty Light Rail,40.7112423,-74.0557013,42162,Customer,1969,0,3
495,3/20/2020 17:52,3/20/2020 18:01,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42467,Subscriber,1959,1,3
1067,3/20/2020 17:52,3/20/2020 18:10,3214,Essex Light Rail,40.7127742,-74.0364857,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42431,Subscriber,1990,1,3
1034,3/20/2020 17:53,3/20/2020 18:10,3214,Essex Light Rail,40.7127742,-74.0364857,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42388,Customer,1969,0,3
2375,3/20/2020 17:53,3/20/2020 18:33,3193,Lincoln Park,40.7246051,-74.07840595,3192,Liberty Light Rail,40.7112423,-74.0557013,42255,Subscriber,1990,1,3
1096,3/20/2020 17:54,3/20/2020 18:12,3186,Grove St PATH,40.71958612,-74.04311746,3199,Newport Pkwy,40.7287448,-74.0321082,42459,Subscriber,1968,1,3
1038,3/20/2020 17:54,3/20/2020 18:11,3186,Grove St PATH,40.71958612,-74.04311746,3199,Newport Pkwy,40.7287448,-74.0321082,42273,Customer,1969,0,3
488,3/20/2020 17:54,3/20/2020 18:02,3638,Washington St,40.7242941,-74.0354826,3213,Van Vorst Park,40.71848892,-74.04772663,42311,Customer,2000,2,3
347,3/20/2020 17:55,3/20/2020 18:01,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,42152,Subscriber,1974,1,3
522,3/20/2020 17:55,3/20/2020 18:04,3203,Hamilton Park,40.72759597,-74.04424731,3270,Jersey & 6th St,40.72528911,-74.04557168,42428,Subscriber,1982,1,3
897,3/20/2020 17:55,3/20/2020 18:10,3199,Newport Pkwy,40.7287448,-74.0321082,3483,Montgomery St,40.71942,-74.05099,42141,Subscriber,1986,2,3
2408,3/20/2020 17:56,3/20/2020 18:36,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42147,Subscriber,1960,1,3
1945,3/20/2020 17:56,3/20/2020 18:29,3677,Glenwood Ave,40.72755147,-74.07106072,3677,Glenwood Ave,40.72755147,-74.07106072,27504,Customer,1969,0,3
1925,3/20/2020 17:56,3/20/2020 18:28,3677,Glenwood Ave,40.72755147,-74.07106072,3677,Glenwood Ave,40.72755147,-74.07106072,25963,Customer,1969,0,3
609,3/20/2020 17:57,3/20/2020 18:07,3272,Jersey & 3rd,40.72333159,-74.04595256,3275,Columbus Drive,40.7183552,-74.03891444,42215,Subscriber,1992,1,3
2427,3/20/2020 17:57,3/20/2020 18:37,3184,Paulus Hook,40.7141454,-74.0335519,3269,Brunswick & 6th,40.72601173,-74.05038893,42591,Subscriber,1956,2,3
1332,3/20/2020 17:57,3/20/2020 18:20,3677,Glenwood Ave,40.72755147,-74.07106072,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42327,Customer,1994,1,3
2712,3/20/2020 17:58,3/20/2020 18:43,3677,Glenwood Ave,40.72755147,-74.07106072,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42397,Subscriber,1994,2,3
158,3/20/2020 17:58,3/20/2020 18:01,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,42476,Subscriber,1967,1,3
683,3/20/2020 17:58,3/20/2020 18:10,3280,Astor Place,40.7192822,-74.07126188,3192,Liberty Light Rail,40.7112423,-74.0557013,42288,Subscriber,1977,2,3
5478,3/20/2020 17:59,3/20/2020 19:31,3193,Lincoln Park,40.7246051,-74.07840595,3193,Lincoln Park,40.7246051,-74.07840595,42144,Customer,1999,2,3
1087,3/20/2020 18:00,3/20/2020 18:18,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42432,Customer,1995,2,3
786,3/20/2020 18:00,3/20/2020 18:13,3681,Grand St,40.71517768,-74.03768331,3681,Grand St,40.71517768,-74.03768331,42407,Subscriber,1985,1,3
117,3/20/2020 18:00,3/20/2020 18:02,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42533,Subscriber,1992,2,3
1068,3/20/2020 18:00,3/20/2020 18:18,3187,Warren St,40.7211236,-74.03805095,3278,Monmouth and 6th,40.72568548,-74.04879034,42285,Subscriber,1985,1,3
577,3/20/2020 18:00,3/20/2020 18:10,3202,Newport PATH,40.7272235,-74.0337589,3279,Dixon Mills,40.72163014,-74.04996783,42263,Subscriber,1981,1,3
1069,3/20/2020 18:01,3/20/2020 18:19,3199,Newport Pkwy,40.7287448,-74.0321082,3205,JC Medical Center,40.71653978,-74.04963791,42467,Subscriber,1959,1,3
610,3/20/2020 18:03,3/20/2020 18:13,3185,City Hall,40.7177325,-74.043845,3211,Newark Ave,40.72152515,-74.04630454,42267,Subscriber,1958,1,3
572,3/20/2020 18:03,3/20/2020 18:13,3276,Marin Light Rail,40.71458404,-74.04281706,3192,Liberty Light Rail,40.7112423,-74.0557013,42261,Subscriber,1989,1,3
3508,3/20/2020 18:04,3/20/2020 19:02,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,42251,Customer,1990,2,3
537,3/20/2020 18:04,3/20/2020 18:13,3276,Marin Light Rail,40.71458404,-74.04281706,3192,Liberty Light Rail,40.7112423,-74.0557013,42483,Subscriber,1989,1,3
3442,3/20/2020 18:05,3/20/2020 19:02,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,42499,Customer,1992,1,3
920,3/20/2020 18:05,3/20/2020 18:21,3276,Marin Light Rail,40.71458404,-74.04281706,3199,Newport Pkwy,40.7287448,-74.0321082,42164,Customer,1991,1,3
893,3/20/2020 18:06,3/20/2020 18:21,3638,Washington St,40.7242941,-74.0354826,3209,Brunswick St,40.7241765,-74.0506564,42228,Subscriber,1982,2,3
3197,3/20/2020 18:07,3/20/2020 19:00,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42178,Customer,1989,2,3
407,3/20/2020 18:07,3/20/2020 18:14,3639,Harborside,40.7192517,-74.034234,3279,Dixon Mills,40.72163014,-74.04996783,42287,Subscriber,1954,1,3
2383,3/20/2020 18:07,3/20/2020 18:47,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42550,Subscriber,1989,2,3
267,3/20/2020 18:07,3/20/2020 18:11,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.7287448,-74.0321082,42409,Subscriber,1986,2,3
2370,3/20/2020 18:07,3/20/2020 18:46,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42160,Subscriber,1981,1,3
3143,3/20/2020 18:08,3/20/2020 19:00,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42224,Customer,1989,1,3
2538,3/20/2020 18:09,3/20/2020 18:51,3269,Brunswick & 6th,40.72601173,-74.05038893,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42438,Subscriber,1986,1,3
622,3/20/2020 18:09,3/20/2020 18:19,3211,Newark Ave,40.72152515,-74.04630454,3268,Lafayette Park,40.71346383,-74.06285852,42546,Subscriber,1989,1,3
283,3/20/2020 18:09,3/20/2020 18:14,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42336,Subscriber,1991,2,3
1821,3/20/2020 18:10,3/20/2020 18:40,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42370,Customer,1969,0,3
140,3/20/2020 18:10,3/20/2020 18:12,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,42542,Subscriber,1967,1,3
1800,3/20/2020 18:10,3/20/2020 18:40,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42599,Customer,1969,0,3
693,3/20/2020 18:11,3/20/2020 18:22,3201,Dey St,40.737711,-74.066921,3279,Dixon Mills,40.72163014,-74.04996783,42241,Subscriber,1995,0,3
2021,3/20/2020 18:11,3/20/2020 18:44,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42364,Subscriber,1977,2,3
1763,3/20/2020 18:12,3/20/2020 18:42,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,42288,Customer,1993,2,3
349,3/20/2020 18:13,3/20/2020 18:19,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,42130,Subscriber,1964,1,3
1381,3/20/2020 18:13,3/20/2020 18:36,3211,Newark Ave,40.72152515,-74.04630454,3185,City Hall,40.7177325,-74.043845,42267,Subscriber,1958,1,3
2085,3/20/2020 18:14,3/20/2020 18:48,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42409,Customer,1993,2,3
1985,3/20/2020 18:15,3/20/2020 18:48,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42533,Customer,1989,2,3
1812,3/20/2020 18:18,3/20/2020 18:48,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42184,Customer,1992,2,3
2527,3/20/2020 18:19,3/20/2020 19:01,3199,Newport Pkwy,40.7287448,-74.0321082,3267,Morris Canal,40.71241882,-74.03852552,19976,Subscriber,1996,1,3
713,3/20/2020 18:19,3/20/2020 18:31,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,42376,Subscriber,1970,1,3
1251,3/20/2020 18:19,3/20/2020 18:40,3205,JC Medical Center,40.71653978,-74.04963791,3184,Paulus Hook,40.7141454,-74.0335519,42467,Subscriber,1959,1,3
